no_spm;sum(jumlah_debet)
00214/W23/SPM-LSNK/DES/2017;9885000
00215/PTN/SPM-LS PGW/JUL/2017;9093422
00215/PTN/SPM-LSNK/DES/2017;9450980
00215/W23/SPM-LSK/DES/2017;53500000
00215/W23/SPM-LSNK/DES/2017;9450000
00216/PTN/SPM-LS PGW/JUL/2017;112567100
00216/PTN/SPM-LSNK/DES/2017;1747780
00216/W23/SPM-LSK/DES/2017;253308000
00216/W23/SPM-LSNK/DES/2017;19750000
00217/PTN/SPM-LS PGW/JUL/2017;1075000
00217/PTN/SPM-LSNK/DES/2017;1837000
00217/W23/SPM-LSK/DES/2017;42000000
00217/W23/SPM-LSNK/DES/2017;7800000
00218/PTN/SPM-LS PGW/JUL/2017;1075000
00218/PTN/SPM-LSNK/DES/2017;1231986
00218/W23/SPM-LSK/DES/2017;195000000
00218/W23/SPM-LSNK/DES/2017;17010000
00219/PTN/SPM-LS PGW/JUL/2017;5150000
00219/PTN/SPM-LSNK/DES/2017;1243000
00219/W23/SPM-LSK/DES/2017;14875000
00219/W23/SPM-LSNK/DES/2017;17600000
00220/PTN/SPM-LS PGW/JUL/2017;3350000
00220/PTN/SPM-LSNK/DES/2017;848012
00220/W23/SPM-LSK/DES/2017;2625000
00220/W23/SPM-LSNK/DES/2017;23410000
00221/PTN/SPM-LS PGW/JUL/2017;2600000
00221/PTN/SPM-LSNK/DES/2017;742500
00221/W23/SPM-LSK/DES/2017;13000000
00222/PTN/SPM-LS PGW/JUL/2017;4800000
00222/PTN/SPM-LSNK/DES/2017;16490000
00222/W23/SPM-LSK/DES/2017;236045400
00223/PTN/SPM-LS PGW/JUL/2017;2100000
00223/PTN/SPM-LSNK/DES/2017;24967925
00223/W23/SPM-LSK/DES/2017;459737592
00224/PTN/SPM-LS PGW/JUL/2017;8525000
00224/PTN/SPM-LSNK/DES/2017;32940000
00224/W23/SPM-LSK/DES/2017;2217185700
00225/PTN/SPM-LS PGW/JUL/2017;1500000
00225/PTN/SPM-LSNK/DES/2017;36601000
00225/W23/SPM-LSK/DES/2017;16060000
00226/PTN/SPM-LS PGW/JUL/2017;4050000
00226/PTN/SPM-LSNK/DES/2017;4248750
00226/W23/SPM-LSK/DES/2017;83881550
00227/PTN/SPM-LS PGW/JUL/2017;91250000
00227/PTN/SPM-LSNK/DES/2017;1902548
00227/W23/SPM-LSK/DES/2017;7255800
00228/PTN/SPM-LS PGW/JUL/2017;4725000
00228/PTN/SPM-LSNK/DES/2017;11272200
00228/W23/SPM-LSK/DES/2017;7093200
00229/PTN/SPM-LS PGW/JUL/2017;12325000
00229/PTN/SPM-LSNK/DES/2017;2539955
00229/W23/SPM-LSK/DES/2017;16500000
00230/PTN/SPM-LS PGW/JUL/2017;30950000
00230/PTN/SPM-LSNK/DES/2017;726512
00230/W23/SPM-LSK/DES/2017;198254000
00231/PTN/SPM-LS PGW/JUL/2017;72325000
00231/PTN/SPM-LSNK/DES/2017;10980772
00231/W23/SPM-LSK/DES/2017;155764000
00232/PTN/SPM-LS PGW/JUL/2017;10775000
00232/PTN/SPM-LSNK/DES/2017;5039999
00232/W23/SPM-LSK/DES/2017;130000000
00233/PTN/SPM-LS PGW/JUL/2017;18712000
00233/PTN/SPM-LSNK/DES/2017;9883500
00233/W23/SPM-LSK/DES/2017;45000000
00234/PTN/SPM-LS PGW/JUL/2017;15175000
00234/PTN/SPM-LSNK/DES/2017;10738794
00234/W23/SPM-LSK/DES/2017;135000000
00235/PTN/SPM-LS PGW/JUL/2017;10350000
00235/PTN/SPM-LSNK/DES/2017;4233108
00235/W23/SPM-LSK/DES/2017;194109000
00236/PTN/SPM-LS PGW/JUL/2017;4250000
00236/PTN/SPM-LSNK/DES/2017;2970000
00236/W23/SPM-LSK/DES/2017;186561000
00237/PTN/SPM-LS PGW/JUL/2017;22700000
00237/PTN/SPM-LSNK/DES/2017;2795760
00237/W23/SPM-LSK/DES/2017;585282342
00238/PTN/SPM-LS PGW/JUL/2017;44300000
00238/PTN/SPM-LSNK/DES/2017;13000020
00238/W23/SPM-LSK/DES/2017;3036000
00239/PTN/SPM-LS PGW/JUL/2017;13100000
00239/PTN/SPM-LSNK/DES/2017;18205400
00239/W23/SPM-LSK/DES/2017;11774016000
00240/PTN/SPM-LS PGW/JUL/2017;36000000
00240/PTN/SPM-LSNK/DES/2017;4675000
00240/W23/SPM-LSK/DES/2017;46668000
00241/PTN/SPM-LS PGW/JUL/2017;13550000
00241/PTN/SPM-LSNK/DES/2017;12721500
00241/W23/SPM-LSK/DES/2017;193226000
00242/PTN/SPM-LS PGW/JUL/2017;12925000
00242/PTN/SPM-LSNK/DES/2017;1093007
00242/W23/SPM-LSK/DES/2017;188980000
00243/PTN/SPM-LS PGW/JUL/2017;1800000
00243/PTN/SPM-LSNK/DES/2017;6100000
00243/W23/SPM-LSK/DES/2017;191576000
00244/PTN/SPM-LS PGW/JUL/2017;61474443
00244/PTN/SPM-LSNK/DES/2017;2700000
00244/W23/SPM-LSK/DES/2017;148750000
00245/PTN/SPM-LS PGW/JUL/2017;206118458
00245/PTN/SPM-LSNK/DES/2017;7672500
00245/W23/SPM-LSK/DES/2017;426251520
00246/PTN/SPM-LS PGW/JUL/2017;38853468
00246/PTN/SPM-LSNK/DES/2017;49000000
00246/W23/SPM-LSK/DES/2017;478000000
00247/PTN/SPM-LS PGW/JUL/2017;4272000
00247/PTN/SPM-LSNK/DES/2017;6350414
00247/W23/SPM-LSK/DES/2017;8830512000
00248/PTN/SPM-LS PGW/JUL/2017;52615960
00248/PTN/SPM-LSNK/DES/2017;1674750
00248/W23/SPM-LSK/DES/2017;29666000
00249/PTN/SPM-LS PGW/JUL/2017;95913420
00249/PTN/SPM-LSNK/DES/2017;1265000
00249/W23/SPM-LSK/DES/2017;139888000
00250/PTN/SPM-LS PGW/JUL/2017;114644600
00250/PTN/SPM-LSNK/DES/2017;1687400
00250/W23/SPM-LSK/DES/2017;139888000
00251/PTN/SPM-LS PGW/JUL/2017;10625520
00251/PTN/SPM-LSNK/DES/2017;48300000
00251/W23/SPM-LSK/DES/2017;126819000
00252/PTN/SPM-LS PGW/JUL/2017;7969140
00252/PTN/SPM-LSNK/DES/2017;12712900
00252/W23/SPM-LSK/DES/2017;167547000
00253/PTN/SPM-LS PGW/JUL/2017;24034730
00253/PTN/SPM-LSNK/DES/2017;6575986
00253/W23/SPM-LSK/DES/2017;179731000
00254/PTN/SPM-LS PGW/JUL/2017;32003870
00254/PTN/SPM-LSNK/DES/2017;503970
00255/PTN/SPM-LS PGW/JUL/2017;40866260
00255/PTN/SPM-LSNK/DES/2017;709622
00256/PTN/SPM-LS PGW/JUL/2017;18640980
00256/PTN/SPM-LSNK/DES/2017;7500020
00257/PTN/SPM-LS PGW/JUL/2017;21251040
00257/PTN/SPM-LSNK/DES/2017;434500
00258/PTN/SPM-LS PGW/JUL/2017;4525000
00258/PTN/SPM-LSNK/DES/2017;1010250
00259/PTN/SPM-LS PGW/JUL/2017;1975000
00259/PTN/SPM-LSNK/DES/2017;13823069
00260/PTN/SPM-LS PGW/JUL/2017;5625000
00260/PTN/SPM-LSNK/DES/2017;4433534
00261/PTN/SPM-LS PGW/JUL/2017;354381600
00261/PTN/SPM-LSNK/DES/2017;42336400
00262/PTN/SPM-LS PGW/JUL/2017;14725000
00262/PTN/SPM-LSNK/DES/2017;1305004436
00263/PTN/SPM-LS PGW/JUL/2017;135925000
00263/PTN/SPM-LSNK/DES/2017;36394500
00264/PTN/SPM-LS PGW/JUL/2017;41550000
00264/PTN/SPM-LSNK/DES/2017;13743191
00265/PTN/SPM-LS PGW/JUL/2017;17625000
00265/PTN/SPM-LSNK/DES/2017;4217850
00266/PTN/SPM-LS PGW/JUL/2017;17650000
00266/PTN/SPM-LSNK/DES/2017;52517064
00267/PTN/SPM-LS PGW/JUL/2017;1550000
00267/PTN/SPM-LSNK/DES/2017;5604350
00268/PTN/SPM-LS PGW/JUL/2017;54778720
00268/PTN/SPM-LSNK/DES/2017;3142000
00269/PTN/SPM-LS PGW/JUL/2017;1525900
00269/PTN/SPM-LSNK/DES/2017;1548038
00270/PTN/SPM-LS PGW/JUL/2017;20586340
00270/PTN/SPM-LSNK/DES/2017;32426479
00271/PTN/SPM-LS PGW/JUL/2017;112567100
00271/PTN/SPM-LSNK/DES/2017;28982969
00272/PTN/SPM-LS PGW/JUL/2017;298388100
00272/PTN/SPM-LSNK/DES/2017;5225000
00273/PTN/SPM-LS PGW/JUL/2017;46433560
00273/PTN/SPM-LSNK/DES/2017;6500000
00274/PTN/SPM-LS PGW/JUL/2017;154402840
00274/PTN/SPM-LSNK/DES/2017;29947500
00275/PTN/SPM-LS PGW/JUL/2017;10766192
00275/PTN/SPM-LSNK/DES/2017;24900000
00276/PTN/SPM-LS PGW/JUL/2017;187210040
00276/PTN/SPM-LSNK/DES/2017;50000000
00277/PTN/SPM-LS PGW/JUL/2017;55582380
00277/PTN/SPM-LSNK/DES/2017;48725160
00278/PTN/SPM-LS PGW/JUL/2017;112031514
00278/PTN/SPM-LSNK/DES/2017;24356310
00279/PTN/SPM-LS PGW/JUL/2017;136816992
00279/PTN/SPM-LSNK/DES/2017;38025000
00280/PTN/SPM-LS PGW/JUL/2017;289487577
00280/PTN/SPM-LSNK/DES/2017;2111268
00281/PTN/SPM-LS PGW/JUL/2017;41873915
00281/PTN/SPM-LSNK/DES/2017;39271425
00282/PTN/SPM-LS PGW/JUL/2017;13350000
00282/PTN/SPM-LSNK/DES/2017;18000000
00283/PTN/SPM-LS PGW/JUL/2017;6408000
00283/PTN/SPM-LSNK/DES/2017;35610000
00284/PTN/SPM-LS PGW/JUL/2017;8544000
00284/PTN/SPM-LSNK/DES/2017;40841338
00285/PTN/SPM-LS PGW/JUL/2017;1602000
00285/PTN/SPM-LSNK/DES/2017;10972600
00286/PTN/SPM-LS PGW/JUL/2017;4806000
00286/PTN/SPM-LSNK/DES/2017;1928300
00287/PTN/SPM-LS PGW/JUL/2017;14364017
00287/PTN/SPM-LSNK/DES/2017;7502000
00288/PTN/SPM-LS PGW/JUL/2017;22300000
00288/PTN/SPM-LSNK/DES/2017;9301600
00289/PTN/SPM-LS PGW/JUL/2017;18675000
00289/PTN/SPM-LSNK/DES/2017;1264500
00290/PTN/SPM-LS PGW/JUL/2017;32325000
00290/PTN/SPM-LSNK/DES/2017;49000000
00291/PTN/SPM-LS PGW/JUL/2017;6750000
00291/PTN/SPM-LSNK/DES/2017;9240000
00292/PTN/SPM-LS PGW/JUL/2017;63600000
00292/PTN/SPM-LSNK/DES/2017;19831650
00293/PTN/SPM-LS PGW/JUL/2017;15025000
00293/PTN/SPM-LSNK/DES/2017;7960000
00294/PTN/SPM-LS PGW/JUL/2017;26210000
00294/PTN/SPM-LSNK/DES/2017;75628053
00295/PTN/SPM-LS PGW/JUL/2017;52300000
00295/PTN/SPM-LSNK/DES/2017;2530000
00296/PTN/SPM-LS PGW/JUL/2017;6250000
00296/PTN/SPM-LSNK/DES/2017;5275500
00297/PTN/SPM-LS PGW/JUL/2017;1575000
00297/PTN/SPM-LSNK/DES/2017;25601518
00298/PTN/SPM-LS PGW/JUL/2017;7625000
00298/PTN/SPM-LSNK/DES/2017;42240000
00299/PTN/SPM-LS PGW/JUL/2017;12600000
00299/PTN/SPM-LSNK/DES/2017;24200000
00300/PTN/SPM-LS PGW/JUL/2017;4125000
00300/PTN/SPM-LSNK/DES/2017;34038400
00301/PTN/SPM-LS PGW/JUL/2017;7750000
00301/PTN/SPM-LSNK/DES/2017;13741000
00302/PTN/SPM-LS PGW/JUL/2017;42502080
00302/PTN/SPM-LSNK/DES/2017;990000
00303/PTN/SPM-LS PGW/JUL/2017;42629390
00303/PTN/SPM-LSNK/DES/2017;7139026
00304/PTN/SPM-LS PGW/JUL/2017;66409500
00304/PTN/SPM-LSNK/DES/2017;3135000
00305/PTN/SPM-LS PGW/JUL/2017;10625520
00305/PTN/SPM-LSNK/DES/2017;9800000
00306/PTN/SPM-LS PGW/JUL/2017;66017700
00306/PTN/SPM-LSNK/DES/2017;3976316
00307/PTN/SPM-LS PGW/JUL/2017;13380675
00307/PTN/SPM-LSNK/DES/2017;8560131
00308/PTN/SPM-LS PGW/JUL/2017;54144240
00308/PTN/SPM-LSNK/DES/2017;21200000
00309/PTN/SPM-LS PGW/JUL/2017;16065590
00310/PTN/SPM-LS PGW/JUL/2017;104450000
00311/PTN/SPM-LS PGW/JUL/2017;30418370
00312/PTN/SPM-LS PGW/JUL/2017;2136000
00313/PTN/SPM-LS PGW/JUL/2017;3204000
00314/PTN/SPM-LS PGW/JUL/2017;75024701
00315/PTN/SPM-LS PGW/JUL/2017;38054015
00316/PTN/SPM-LS PGW/AGU/2017;9093422
00317/PTN/SPM-LS PGW/AGU/2017;3305000
00318/PTN/SPM-LS PGW/AGU/2017;4790000
00319/PTN/SPM-LS PGW/AGU/2017;3125000
00320/PTN/SPM-LS PGW/AGU/2017;18725000
00321/PTN/SPM-LS PGW/AGU/2017;2520000
00322/PTN/SPM-LS PGW/AGU/2017;35930775
00323/PTN/SPM-LS PGW/AGU/2017;2136000
00324/PTN/SPM-LS PGW/AGU/2017;46818579
00325/PTN/SPM-LS PGW/AGU/2017;8544000
00326/PTN/SPM-LS PGW/AGU/2017;8544000
00327/PTN/SPM-LS PGW/AGU/2017;35320741
00328/PTN/SPM-LS PGW/AGU/2017;134911229
00329/PTN/SPM-LS PGW/AGU/2017;191100
00330/PTN/SPM-LS PGW/AGU/2017;204439696
00331/PTN/SPM-LS PGW/AGU/2017;13306832
00332/PTN/SPM-LS PGW/AGU/2017;4806000
00333/PTN/SPM-LS PGW/AGU/2017;354381600
00334/PTN/SPM-LS PGW/AGU/2017;40866260
00335/PTN/SPM-LS PGW/AGU/2017;18640980
00336/PTN/SPM-LS PGW/AGU/2017;54778720
00337/PTN/SPM-LS PGW/AGU/2017;95913420
00338/PTN/SPM-LS PGW/AGU/2017;32003870
00339/PTN/SPM-LS PGW/AGU/2017;24034730
00340/PTN/SPM-LS PGW/AGU/2017;38726451
00341/PTN/SPM-LS PGW/AGU/2017;29899516
00342/PTN/SPM-LS PGW/AGU/2017;4272000
00343/PTN/SPM-LS PGW/AGU/2017;40968993
00344/PTN/SPM-LS PGW/AGU/2017;55582380
00345/PTN/SPM-LS PGW/AGU/2017;21251040
00346/PTN/SPM-LS PGW/AGU/2017;6408000
00347/PTN/SPM-LS PGW/AGU/2017;289940952
00348/PTN/SPM-LS PGW/AGU/2017;72776404
00349/PTN/SPM-LS PGW/AGU/2017;44049693
00350/PTN/SPM-LS PGW/AGU/2017;61192633
00351/PTN/SPM-LS PGW/AGU/2017;2136000
00352/PTN/SPM-LS PGW/AGU/2017;1602000
00353/PTN/SPM-LS PGW/AGU/2017;13350000
00354/PTN/SPM-LS PGW/AGU/2017;3169600
00355/PTN/SPM-LS PGW/AGU/2017;108758236
00356/PTN/SPM-LS PGW/AGU/2017;14165559
00357/PTN/SPM-LS PGW/AGU/2017;114644600
00358/PTN/SPM-LS PGW/AGU/2017;46433560
00359/PTN/SPM-LS PGW/AGU/2017;154402840
00360/PTN/SPM-LS PGW/AGU/2017;66409500
00361/PTN/SPM-LS PGW/AGU/2017;7969140
00362/PTN/SPM-LS PGW/AGU/2017;42502080
00363/PTN/SPM-LS PGW/AGU/2017;10625520
00364/PTN/SPM-LS PGW/AGU/2017;66017700
00365/PTN/SPM-LS PGW/AGU/2017;20586340
00366/PTN/SPM-LS PGW/AGU/2017;50931160
00367/PTN/SPM-LS PGW/AGU/2017;10625520
00368/PTN/SPM-LS PGW/AGU/2017;36083838
00369/PTN/SPM-LS PGW/AGU/2017;2136000
00370/PTN/SPM-LS PGW/AGU/2017;10766192
00371/PTN/SPM-LS PGW/AGU/2017;42629390
00372/PTN/SPM-LS PGW/AGU/2017;113435000
00373/PTN/SPM-LS PGW/AGU/2017;9093422
00374/PTN/SPM-LS PGW/AGU/2017;301557700
00375/PTN/SPM-LS PGW/AGU/2017;187210040
00376/PTN/SPM-LS PGW/AGU/2017;16065590
00377/PTN/SPM-LS PGW/AGU/2017;3204000
00378/PTN/SPM-LS PGW/AGU/2017;35684097
00379/PTN/SPM-LS PGW/AGU/2017;54144240
00380/PTN/SPM-LS PGW/AGU/2017;269453
00381/PTN/SPM-LS PGW/AGU/2017;1050000
00382/PTN/SPM-LS PGW/AGU/2017;4250000
00383/PTN/SPM-LS PGW/AGU/2017;11675000
00384/PTN/SPM-LS PGW/AGU/2017;7575000
00385/PTN/SPM-LS PGW/AGU/2017;2925000
00386/PTN/SPM-LS PGW/AGU/2017;4750000
00387/PTN/SPM-LS PGW/AGU/2017;6000000
00388/PTN/SPM-LS PGW/AGU/2017;1875000
00389/PTN/SPM-LS PGW/AGU/2017;8325000
00390/PTN/SPM-LS PGW/AGU/2017;1425000
00391/PTN/SPM-LS PGW/AGU/2017;1925000
00392/PTN/SPM-LS PGW/AGU/2017;19475000
00393/PTN/SPM-LS PGW/AGU/2017;17550000
00394/PTN/SPM-LS PGW/AGU/2017;15550000
00395/PTN/SPM-LS PGW/AGU/2017;18575000
00396/PTN/SPM-LS PGW/AGU/2017;22175000
00397/PTN/SPM-LS PGW/AGU/2017;43675000
00398/PTN/SPM-LS PGW/AGU/2017;6375000
00399/PTN/SPM-LS PGW/AGU/2017;122775000
00400/PTN/SPM-LS PGW/AGU/2017;6900000
00401/PTN/SPM-LS PGW/AGU/2017;15025000
00402/PTN/SPM-LS PGW/AGU/2017;34550000
00403/PTN/SPM-LS PGW/AGU/2017;19450000
00404/PTN/SPM-LS PGW/AGU/2017;54000000
00405/PTN/SPM-LS PGW/AGU/2017;63575000
00406/PTN/SPM-LS PGW/AGU/2017;108350000
00407/PTN/SPM-LS PGW/AGU/2017;4410000
00408/PTN/SPM-LS PGW/AGU/2017;31399000
00409/PTN/SPM-LS PGW/AGU/2017;1551600
00410/PTN/SPM-LS PGW/AGU/2017;1551600
00411/PTN/SPM-LS PGW/AGU/2017;525000
00412/PTN/SPM-LS PGW/AGU/2017;475000
00413/PTN/SPM-LS PGW/AGU/2017;2653700
00414/PTN/SPM-LS PGW/SEP/2017;2471011
00415/PTN/SPM-LS PGW/SEP/2017;4900000
00416/PTN/SPM-LS PGW/SEP/2017;8544000
00417/PTN/SPM-LS PGW/SEP/2017;35081530
00418/PTN/SPM-LS PGW/SEP/2017;132948474
00419/PTN/SPM-LS PGW/SEP/2017;8544000
00420/PTN/SPM-LS PGW/SEP/2017;4272000
00421/PTN/SPM-LS PGW/SEP/2017;2123536
00422/PTN/SPM-LS PGW/SEP/2017;207630412
00423/PTN/SPM-LS PGW/SEP/2017;38469248
00424/PTN/SPM-LS PGW/SEP/2017;61058210
00425/PTN/SPM-LS PGW/SEP/2017;6408000
00426/PTN/SPM-LS PGW/SEP/2017;42784311
00427/PTN/SPM-LS PGW/SEP/2017;44001075
00428/PTN/SPM-LS PGW/SEP/2017;30093128
00429/PTN/SPM-LS PGW/SEP/2017;13431455
00430/PTN/SPM-LS PGW/SEP/2017;21251040
00431/PTN/SPM-LS PGW/SEP/2017;32003870
00432/PTN/SPM-LS PGW/SEP/2017;24034730
00433/PTN/SPM-LS PGW/SEP/2017;95913420
00434/PTN/SPM-LS PGW/SEP/2017;55582380
00435/PTN/SPM-LS PGW/SEP/2017;18640980
00436/PTN/SPM-LS PGW/SEP/2017;40866260
00437/PTN/SPM-LS PGW/SEP/2017;2136000
00438/PTN/SPM-LS PGW/SEP/2017;10625520
00439/PTN/SPM-LS PGW/SEP/2017;7969140
00440/PTN/SPM-LS PGW/SEP/2017;114644600
00441/PTN/SPM-LS PGW/SEP/2017;5520000
00442/PTN/SPM-LS PGW/SEP/2017;119114485
00443/PTN/SPM-LS PGW/SEP/2017;4806000
00444/PTN/SPM-LS PGW/SEP/2017;56184020
00445/PTN/SPM-LS PGW/SEP/2017;3375000
00446/PTN/SPM-LS PGW/SEP/2017;3700000
00447/PTN/SPM-LS PGW/SEP/2017;1650000
00448/PTN/SPM-LS PGW/SEP/2017;36114777
00449/PTN/SPM-LS PGW/SEP/2017;108574120
00450/PTN/SPM-LS PGW/SEP/2017;73903561
00451/PTN/SPM-LS PGW/SEP/2017;35850610
00452/PTN/SPM-LS PGW/SEP/2017;1602000
00453/PTN/SPM-LS PGW/SEP/2017;3204000
00454/PTN/SPM-LS PGW/SEP/2017;13884000
00455/PTN/SPM-LS PGW/SEP/2017;50931160
00456/PTN/SPM-LS PGW/SEP/2017;54144240
00457/PTN/SPM-LS PGW/SEP/2017;16065590
00458/PTN/SPM-LS PGW/SEP/2017;534000
00459/PTN/SPM-LS PGW/SEP/2017;303109300
00460/PTN/SPM-LS PGW/SEP/2017;113435000
00462/PTN/SPM-LS PGW/SEP/2017;46433560
00463/PTN/SPM-LS PGW/SEP/2017;154402840
00464/PTN/SPM-LS PGW/SEP/2017;69193190
00465/PTN/SPM-LS PGW/SEP/2017;42502080
00466/PTN/SPM-LS PGW/SEP/2017;2783690
00467/PTN/SPM-LS PGW/SEP/2017;13937110
00468/PTN/SPM-LS PGW/SEP/2017;287698072
00469/PTN/SPM-LS PGW/SEP/2017;20358160
00471/PTN/SPM-LS PGW/SEP/2017;5000000
00472/PTN/SPM-LS PGW/SEP/2017;1350000
00473/PTN/SPM-LS PGW/SEP/2017;2750000
00474/PTN/SPM-LS PGW/SEP/2017;7075000
00475/PTN/SPM-LS PGW/SEP/2017;550000
00476/PTN/SPM-LS PGW/SEP/2017;10700000
00477/PTN/SPM-LS PGW/SEP/2017;10766192
00478/PTN/SPM-LS PGW/SEP/2017;10625520
00479/PTN/SPM-LS PGW/SEP/2017;66017700
00480/PTN/SPM-LS PGW/SEP/2017;2136000
00481/PTN/SPM-LS PGW/SEP/2017;1800000
00482/PTN/SPM-LS PGW/SEP/2017;29425000
00483/PTN/SPM-LS PGW/SEP/2017;16200000
00484/PTN/SPM-LS PGW/SEP/2017;16575000
00485/PTN/SPM-LS PGW/SEP/2017;12850000
00486/PTN/SPM-LS PGW/SEP/2017;5325000
00487/PTN/SPM-LS PGW/SEP/2017;15150000
00488/PTN/SPM-LS PGW/SEP/2017;16675000
00489/PTN/SPM-LS PGW/SEP/2017;37375000
00490/PTN/SPM-LS PGW/SEP/2017;13300000
00491/PTN/SPM-LS PGW/SEP/2017;46500000
00492/PTN/SPM-LS PGW/SEP/2017;25816000
00493/PTN/SPM-LS PGW/SEP/2017;105175000
00494/PTN/SPM-LS PGW/SEP/2017;5850000
00495/PTN/SPM-LS PGW/SEP/2017;92425000
00496/PTN/SPM-LS PGW/SEP/2017;19650000
00497/PTN/SPM-LS PGW/SEP/2017;42629390
00498/PTN/SPM-LS PGW/SEP/2017;187210040
00499/PTN/SPM-LS PGW/SEP/2017;54825000
00500/PTN/SPM-LS PGW/SEP/2017;6600000
00501/PTN/SPM-LS PGW/SEP/2017;351145200
00502/PTN/SPM-LS PGW/SEP/2017;1405300
00503/PTN/SPM-LS PGW/SEP/2017;550000
00504/PTN/SPM-LS PGW/OKT/2017;4225000
00505/PTN/SPM-LS PGW/OKT/2017;2136000
00506/PTN/SPM-LS PGW/OKT/2017;8544000
00507/PTN/SPM-LS PGW/OKT/2017;676868
00508/PTN/SPM-LS PGW/OKT/2017;35807819
00509/PTN/SPM-LS PGW/OKT/2017;1182000
00510/PTN/SPM-LS PGW/OKT/2017;29900773
00511/PTN/SPM-LS PGW/OKT/2017;35388614
00512/PTN/SPM-LS PGW/OKT/2017;5040000
00513/PTN/SPM-LS PGW/OKT/2017;3204000
00514/PTN/SPM-LS PGW/OKT/2017;207556810
00515/PTN/SPM-LS PGW/OKT/2017;35799076
00516/PTN/SPM-LS PGW/OKT/2017;6408000
00517/PTN/SPM-LS PGW/OKT/2017;42980054
00518/PTN/SPM-LS PGW/OKT/2017;10273686
00519/PTN/SPM-LS PGW/OKT/2017;4806000
00520/PTN/SPM-LS PGW/OKT/2017;13884000
00521/PTN/SPM-LS PGW/OKT/2017;38783151
00522/PTN/SPM-LS PGW/OKT/2017;13601556
00523/PTN/SPM-LS PGW/OKT/2017;109216265
00524/PTN/SPM-LS PGW/OKT/2017;284078632
00525/PTN/SPM-LS PGW/OKT/2017;44259834
00526/PTN/SPM-LS PGW/OKT/2017;2136000
00527/PTN/SPM-LS PGW/OKT/2017;14064839
00528/PTN/SPM-LS PGW/OKT/2017;61637184
00529/PTN/SPM-LS PGW/OKT/2017;4272000
00530/PTN/SPM-LS PGW/OKT/2017;1602000
00531/PTN/SPM-LS PGW/OKT/2017;74297800
00532/PTN/SPM-LS PGW/OKT/2017;10625520
00533/PTN/SPM-LS PGW/OKT/2017;16065590
00534/PTN/SPM-LS PGW/OKT/2017;42502080
00535/PTN/SPM-LS PGW/OKT/2017;32003870
00536/PTN/SPM-LS PGW/OKT/2017;69193190
00537/PTN/SPM-LS PGW/OKT/2017;24034730
00538/PTN/SPM-LS PGW/OKT/2017;10625520
00539/PTN/SPM-LS PGW/OKT/2017;7969140
00540/PTN/SPM-LS PGW/OKT/2017;21251040
00541/PTN/SPM-LS PGW/OKT/2017;42629390
00542/PTN/SPM-LS PGW/OKT/2017;40866260
00543/PTN/SPM-LS PGW/OKT/2017;8544000
00544/PTN/SPM-LS PGW/OKT/2017;50931160
00545/PTN/SPM-LS PGW/OKT/2017;54144240
00546/PTN/SPM-LS PGW/OKT/2017;46433560
00547/PTN/SPM-LS PGW/OKT/2017;10766192
00548/PTN/SPM-LS PGW/OKT/2017;113435000
00549/PTN/SPM-LS PGW/OKT/2017;303109300
00550/PTN/SPM-LS PGW/OKT/2017;55582380
00551/PTN/SPM-LS PGW/OKT/2017;56184020
00552/PTN/SPM-LS PGW/OKT/2017;18640980
00553/PTN/SPM-LS PGW/OKT/2017;154402840
00554/PTN/SPM-LS PGW/OKT/2017;20358160
00555/PTN/SPM-LS PGW/OKT/2017;66017700
00556/PTN/SPM-LS PGW/OKT/2017;114644600
00557/PTN/SPM-LS PGW/OKT/2017;95913420
00558/PTN/SPM-LS PGW/OKT/2017;187210040
00559/PTN/SPM-LS PGW/OKT/2017;348042000
00560/PTN/SPM-LS PGW/OKT/2017;1950000
00561/PTN/SPM-LS PGW/OKT/2017;3000000
00562/PTN/SPM-LS PGW/OKT/2017;8500000
00563/PTN/SPM-LS PGW/OKT/2017;6225000
00564/PTN/SPM-LS PGW/OKT/2017;12150000
00565/PTN/SPM-LS PGW/OKT/2017;4475000
00566/PTN/SPM-LS PGW/OKT/2017;1950000
00567/PTN/SPM-LS PGW/OKT/2017;1625000
00568/PTN/SPM-LS PGW/OKT/2017;3900000
00569/PTN/SPM-LS PGW/OKT/2017;7900000
00570/PTN/SPM-LS PGW/OKT/2017;15400000
00571/PTN/SPM-LS PGW/OKT/2017;17425000
00572/PTN/SPM-LS PGW/OKT/2017;107675000
00573/PTN/SPM-LS PGW/OKT/2017;15725000
00574/PTN/SPM-LS PGW/OKT/2017;19575000
00575/PTN/SPM-LS PGW/OKT/2017;19525000
00576/PTN/SPM-LS PGW/OKT/2017;19475000
00577/PTN/SPM-LS PGW/OKT/2017;6300000
00578/PTN/SPM-LS PGW/OKT/2017;7000000
00579/PTN/SPM-LS PGW/OKT/2017;54200000
00580/PTN/SPM-LS PGW/OKT/2017;22150000
00581/PTN/SPM-LS PGW/OKT/2017;34350000
00582/PTN/SPM-LS PGW/OKT/2017;127725000
00583/PTN/SPM-LS PGW/OKT/2017;132358308
00585/PTN/SPM-LS PGW/OKT/2017;43850000
00586/PTN/SPM-LS PGW/OKT/2017;30281000
00587/PTN/SPM-LS PGW/OKT/2017;61975000
00588/PTN/SPM-LS PGW/NOV/2017;9473686
00589/PTN/SPM-LS PGW/NOV/2017;5280000
